id,current_name_en,current_name_fr,series,has_issue,issue_type,new_name_en,new_name_fr,notes
5529d493-9202-4423-94fc-13d5610f2196,Wake of War,Sillage de la guerre,L'Oeil de Sauron,YES,,Wake of War,Sillage de la guerre,
a702a53b-a9ce-4a80-8633-8f854a2f15b7,Wandering Eldar,Eldar errants,L'Oeil de Sauron,YES,,Wandering Eldar,Eldar errants,
396f8e98-8a69-4686-9f56-bbafdb8ad4d9,War-warg,Ouargue de guerre,L'Oeil de Sauron,YES,,War-warg,Ouargue de guerre,
b6db2060-4f86-4183-be60-4ffc1c9b2197,War-wolf,Loup de guerre,L'Oeil de Sauron,YES,,War-wolf,Loup de guerre,
4997d566-f7db-428b-983b-081facb7e061,Wargs,Ouargues,L'Oeil de Sauron,YES,,Wargs,Ouargues,
23d54f41-9975-4b61-b490-db453148e5a8,Wargs of the Forochel,Ouargues du Forochel,L'Oeil de Sauron,YES,,Wargs of the Forochel,Ouargues du Forochel,
9c0f37e1-d90a-495c-8fe1-12b4d0c63b31,Watcher in the Water,Guetteur de l'eau,L'Oeil de Sauron,YES,,Watcher in the Water,Guetteur de l'eau,
795ff54e-fad9-4cc0-b565-e63310c8028c,We Have Come to Kill,Nous sommes venus pour tuer,L'Oeil de Sauron,YES,,We Have Come to Kill,Nous sommes venus pour tuer,
30f1fc7e-0caa-4fb0-9d6e-e8e61e69b978,Weariness of the Heart,Lassitude du cœur,L'Oeil de Sauron,YES,,Weariness of the Heart,Lassitude du cœur,
5f5f47bf-9aac-4c5b-9220-d05f492f764f,Webs of Fear & Treachery,Toile de peur et de traîtrise,L'Oeil de Sauron,YES,,Webs of Fear & Treachery,Toile de peur et de traîtrise,
9b2c9608-f2a1-49af-8b12-09e0acbb587e,Weigh All Things to a Nicety,Peser toute chose avec précision,L'Oeil de Sauron,YES,,Weigh All Things to a Nicety,Peser toute chose avec précision,
ede837e6-92b7-4d25-b55e-74d217b68257,Where There’s a Whip,Où il y a un fouet,L'Oeil de Sauron,YES,,Where There’s a Whip,Où il y a un fouet,
5ce7cfe6-0887-4ad6-85e6-15c82b913868,While the Yellow Face Sleeps,Quand dort la Face Jaune,L'Oeil de Sauron,YES,,While the Yellow Face Sleeps,Quand dort la Face Jaune,
1589f8f6-bbfd-410f-81d1-18cbb63eebe7,Whip,Fouet,L'Oeil de Sauron,YES,,Whip,Fouet,
2f5eb9b0-ce11-458d-af4d-b50609fa0184,White Mountain Wolves,Loups des Montagnes Blanches,L'Oeil de Sauron,YES,,White Mountain Wolves,Loups des Montagnes Blanches,
8c7c2fc2-8166-45d5-a3b9-0791379853c9,Wild Trolls,Trolls sauvages,L'Oeil de Sauron,YES,,Wild Trolls,Trolls sauvages,
30a03da8-6752-46b6-ad86-b5b94610c012,Wisdom to Wield,Maniement avisé,L'Oeil de Sauron,YES,,Wisdom to Wield,Maniement avisé,
77d60acc-6edd-4de9-acef-a1d56416151d,Woodmen,Hommes des Bois,L'Oeil de Sauron,YES,,Woodmen,Hommes des Bois,
4ddd0830-d0be-4511-bf9f-3874018530b2,Woodmen-town,Forestville,L'Oeil de Sauron,YES,,Woodmen-town,Forestville,
6a4c6403-65cc-4549-8e67-d22f26b48c60,Words of Menace and Deceit,Paroles de menace et de tromperie,L'Oeil de Sauron,YES,,Words of Menace and Deceit,Paroles de menace et de tromperie,
3d217259-0185-44df-bbea-80426ccda2bc,Wose Passage-hold,Tumulus wose,L'Oeil de Sauron,YES,,Wose Passage-hold,Tumulus wose,
416716f5-5a7f-403b-afaa-c451cae4c217,Woses of the Eryn Vorn,Woses de l'Eryn Vorn,L'Oeil de Sauron,YES,,Woses of the Eryn Vorn,Woses de l'Eryn Vorn,
9797aecc-7d26-4a64-a166-1b1807baff47,Wrath of the West,Fureur de l'ouest,L'Oeil de Sauron,YES,,Wrath of the West,Fureur de l'ouest,
4f4d0156-bc6a-4e3c-82b7-5a9661d54108,A Short Rest,Courte pause,Les Dragons,YES,,A Short Rest,Courte pause,
30fa2ab8-a230-4b2d-842f-479c3e9dde7b,Adamant Helmet,Heaume d'adamant,Les Dragons,YES,,Adamant Helmet,Heaume d'adamant,
12a506f0-4d9f-4c2f-9a36-809534ffab7c,Agburanar Ahunt,Agburanar en chasse,Les Dragons,YES,,Agburanar Ahunt,Agburanar en chasse,
9332dca9-de2f-4f07-b426-ab23096b0fee,Agburanar at Home,Agburanar au gîte,Les Dragons,YES,,Agburanar at Home,Agburanar au gîte,
f492903e-c446-4d34-bb8f-d5585b95a2f7,Alert the Folk,Alerter le peuple,Les Dragons,YES,,Alert the Folk,Alerter le peuple,
d80c2487-ed59-4f66-b953-7af008025ff6,And Forth He Hastened,Il se précipita,Les Dragons,YES,,And Forth He Hastened,Il se précipita,
a84b838c-32a0-4c5c-aa9e-8beb8b3422cf,Arrows Shorn of Ebony,Flèches taillées dans l'ébène,Les Dragons,YES,,Arrows Shorn of Ebony,Flèches taillées dans l'ébène,
b2a56a29-cdca-4ac4-909d-56080bec35c0,Bairanax ,Bairanax,Les Dragons,YES,,Bairanax ,Bairanax,
7242dec1-d83f-4d5c-aded-8ccb9c732b3a,Bairanax Ahunt,Bairanax en chasse,Les Dragons,YES,,Bairanax Ahunt,Bairanax en chasse,
ef648bb8-5647-4ebb-ab4d-d3f20d80767b,Bairanax at Home,Bairanax au gîte,Les Dragons,YES,,Bairanax at Home,Bairanax au gîte,
e1dc760f-ebad-4c84-9fa6-fe64cab7962e,Belegaer ,Belegaer,Les Dragons,YES,,Belegaer ,Belegaer,
aab6a0ae-1c23-4ea4-bc5c-7f88ded00594,Black Breath,Souffle noir,Les Dragons,YES,,Black Breath,Souffle noir,
729f3544-cd33-4525-8149-9490564e4c33,Bounty of the Hoard,Butin du Dragon,Les Dragons,YES,,Bounty of the Hoard,Butin du Dragon,
47f4e3bd-f32f-45ee-8b7c-d4bb0c05260f,Bow of Dragon-horn,Arc de corne de Dragon,Les Dragons,YES,,Bow of Dragon-horn,Arc de corne de Dragon,
7ff205f0-aa3a-41c0-a2bf-082fabd4999d,Burglary ,Cambriolage,Les Dragons,YES,,Burglary ,Cambriolage,
66a53c49-5896-4c58-ab5b-118de7df4fa3,Carrion Birds,Charognards,Les Dragons,YES,,Carrion Birds,Charognards,
8e4d44f9-eba4-4880-b101-bcd9215a0692,Cave Worm,Serpent des cavernes,Les Dragons,YES,,Cave Worm,Serpent des cavernes,
a183fea0-59b2-4a85-b1ed-12d13fb14b65,Cloudless Day,Journée sans nuages,Les Dragons,YES,,Cloudless Day,Journée sans nuages,
3b8b7b05-5ce8-4eaa-a7e6-8324bb2b7e4f,Daelomin Ahunt,Daelomin en chasse,Les Dragons,YES,,Daelomin Ahunt,Daelomin en chasse,
82dc10a8-08cb-41e9-a038-3c448cae669a,Daelomin at Home,Daelomin au gîte,Les Dragons,YES,,Daelomin at Home,Daelomin au gîte,
521f0d30-2b92-455b-b735-a9440709903e,Dale,Le Val,Les Dragons,YES,,Dale,Le Val,
8624c1ea-2054-4ea7-9078-7468b1c026ff,Deftness of Agility,Adresse dans l'agilité,Les Dragons,YES,,Deftness of Agility,Adresse dans l'agilité,
bfca615c-1ff4-4dfa-9cad-5b5c10f8a9c0,Dire Wolves,Loups sombres,Les Dragons,YES,,Dire Wolves,Loups sombres,
abc77d87-d01a-4962-8379-9d28c86688c6,Dragon-feuds,Querelles de Dragon,Les Dragons,YES,,Dragon-feuds,Querelles de Dragon,
0931ad8a-4425-40a8-be2e-23eb2e93e492,Dragon-lore,Connaissance des Dragons,Les Dragons,YES,,Dragon-lore,Connaissance des Dragons,
3e16f208-1061-4d97-89ca-68a039d5947f,Dragon-sickness,Fièvre des Dragons,Les Dragons,YES,,Dragon-sickness,Fièvre des Dragons,
6dfcf64c-163e-4e2f-b908-adae0729d976,Dragon’s Blood,Sang de Dragon,Les Dragons,YES,,Dragon’s Blood,Sang de Dragon,
5db70af6-17d8-4b32-90dd-6817bb3d4f1e,Dragon’s Breath,Souffle de Dragon,Les Dragons,YES,,Dragon’s Breath,Souffle de Dragon,
84745040-7291-4314-a633-3fa388f5ba77,Dragon’s Curse,Malédiction de Dragon,Les Dragons,YES,,Dragon’s Curse,Malédiction de Dragon,
e839c036-d514-4a4f-8697-89631cadf568,Dragon’s Hunger,Appétit de Dragon,Les Dragons,YES,,Dragon’s Hunger,Appétit de Dragon,
783e2b64-e766-4e24-9fba-c9ff70810b91,Dragon’s Terror,Frayeur de Dragon,Les Dragons,YES,,Dragon’s Terror,Frayeur de Dragon,
fd7d5869-d06c-42ee-a7bd-7aaf0852c4ac,Dunlending Raiders,Maraudeurs Dunéens,Les Dragons,YES,,Dunlending Raiders,Maraudeurs Dunéens,
6f7beb87-010f-4b46-a109-bf18df41604d,Dwarven Hoard,Trésor de Nains,Les Dragons,YES,,Dwarven Hoard,Trésor de Nains,
d8be0d15-05fc-411c-9e50-bbc9e07d22d1,Echo of all Joy,Écho de toutes joies,Les Dragons,YES,,Echo of all Joy,Écho de toutes joies,
e596860f-538b-4c60-8001-4a577cc708a1,Emerald of the Mariner,Émeraude du marin,Les Dragons,YES,,Emerald of the Mariner,Émeraude du marin,
a31b4484-f7a9-4782-9bee-487d11534159,Enruned Shield,Bouclier runique,Les Dragons,YES,,Enruned Shield,Bouclier runique,
003cbc0b-28a3-4d55-a440-07dbfbdfc935,Exile of Solitude,Exil dans la solitude,Les Dragons,YES,,Exile of Solitude,Exil dans la solitude,
8c334136-edac-49f4-afc1-a71d16fdd467,Fast Asleep,Plongé dans le sommeil,Les Dragons,YES,,Fast Asleep,Plongé dans le sommeil,
13d6c183-d27c-4882-8322-ea0050d1192e,Fever of Unrest,Fébrilité dans l'impatience,Les Dragons,YES,,Fever of Unrest,Fébrilité dans l'impatience,
01e86fd1-67e9-416c-9e6a-2da3d04a53f0,Flatter a Foe,Flatter l'ennemi,Les Dragons,YES,,Flatter a Foe,Flatter l'ennemi,
dd0d22dd-8972-493b-b4f6-958297a15289,Foolish Words,Paroles stupides,Les Dragons,YES,,Foolish Words,Paroles stupides,
eec990e0-6586-4b4b-a512-978efc94845d,Fram Framson,Fram fils de Fram,Les Dragons,YES,,Fram Framson,Fram fils de Fram,
ee209373-d381-4d06-923c-4812b665fdb3,Framsburg,Framsbourg,Les Dragons,YES,,Framsburg,Framsbourg,
fe427a5f-749d-49a8-81fb-c04a1dd61a3b,Frenzy of Madness,Frénésie dans la folie,Les Dragons,YES,,Frenzy of Madness,Frénésie dans la folie,
876d8d66-946b-45a3-99cd-7d3b9163263e,Gift of Comprehension,Don du discernement,Les Dragons,YES,,Gift of Comprehension,Don du discernement,
e857fc80-a931-4f52-9ee4-931308b159e1,Gold Belt of Lórien ,Ceinture d'or de Lórien,Les Dragons,YES,,Gold Belt of Lórien ,Ceinture d'or de Lórien,
731e2afb-57f6-4257-9525-9397f5a1b457,Gold Hill,Colline dorée,Les Dragons,YES,,Gold Hill,Colline dorée,
f2c7aa49-2128-4cb1-98e1-733cde0d5518,Habergeon of Silver,Haubergeon d'argent,Les Dragons,YES,,Habergeon of Silver,Haubergeon d'argent,
32054787-3e8f-485f-9d4e-1ca72f15fb8e,"Here, There, or Yonder","Ici, là ou là-bas",Les Dragons,YES,,"Here, There, or Yonder","Ici, là ou là-bas",
d1d7b4d9-71e2-4507-a901-e90c83b2ef8e,Hobgoblins ,Hobgobelins,Les Dragons,YES,,Hobgoblins ,Hobgobelins,
07269ec3-8930-4867-bb67-a99658f0db38,Host of Bats,Nuée de chauves-souris,Les Dragons,YES,,Host of Bats,Nuée de chauves-souris,
ced8866d-1ce8-4fc8-8ddb-e177d4ef166c,Houses of Healing,Maisons de guérison,Les Dragons,YES,,Houses of Healing,Maisons de guérison,
43a9d700-56e0-458f-a691-ff65456f68af,Ice-drake,Drake de glace,Les Dragons,YES,,Ice-drake,Drake de glace,
51462a8c-52ec-4075-842e-615c3d563f98,Icy Touch,Contact glacial,Les Dragons,YES,,Icy Touch,Contact glacial,
e974b4b4-78b6-44fe-a6fb-babe986d23d6,Incite Denizens,Animer les résidents,Les Dragons,YES,,Incite Denizens,Animer les résidents,
9f363829-c79a-4bc9-add0-1cd0be0f7dd7,Incite Minions,Animer les séides,Les Dragons,YES,,Incite Minions,Animer les séides,
f089bf8a-ff53-494a-ade9-d967a8dbc031,Isle of the Ulond,Île de l'Ulond,Les Dragons,YES,,Isle of the Ulond,Île de l'Ulond,
3a80949c-aa2e-4904-91bb-f997d53c4418,Itangast Ahunt,Itangast en chasse,Les Dragons,YES,,Itangast Ahunt,Itangast en chasse,
6904c930-daaa-43fa-a80f-2c4ddb04f662,Itangast at Home,Itangast au gîte,Les Dragons,YES,,Itangast at Home,Itangast au gîte,
098d2ba1-7663-4b95-82d2-388cd71da68a,King under the Mountain,Roi sous la montagne,Les Dragons,YES,,King under the Mountain,Roi sous la montagne,
7e17c1ff-e335-45d0-8f1e-966acdc13e6b,Land-drake,Drake de terre,Les Dragons,YES,,Land-drake,Drake de terre,
d0a762e2-f059-42fa-9dcc-30878c788c25,Left Behind,Laissé en arrière,Les Dragons,YES,,Left Behind,Laissé en arrière,
de92fa2a-b41f-484d-95ad-b5e8b6102235,Legendary Hoard,Trésor légendaire,Les Dragons,YES,,Legendary Hoard,Trésor légendaire,
c729a634-c346-4f48-8781-8c8b203c07e1,Lesser Spiders,Araignées mineures,Les Dragons,YES,,Lesser Spiders,Araignées mineures,
f52e5e73-d4d8-4608-970a-80ced18b7abd,Leucaruth Ahunt,Leucaruth en chasse,Les Dragons,YES,,Leucaruth Ahunt,Leucaruth en chasse,
f48e0ba8-b551-4fb8-a6e3-f2db94a76011,Leucaruth at Home,Leucaruth au gîte,Les Dragons,YES,,Leucaruth at Home,Leucaruth au gîte,
5f05ffd7-1800-4121-a13d-d3f652aefcd0,Light-drake,Drake de lumière,Les Dragons,YES,,Light-drake,Drake de lumière,
958421db-344a-4788-91b5-f60084be3f05,Lore of the Ages,Connaissance du passé,Les Dragons,YES,,Lore of the Ages,Connaissance du passé,
f334e452-8d8b-4b4e-8092-cc8c38cbebab,Magical Harp,Harpe magique,Les Dragons,YES,,Magical Harp,Harpe magique,
febf4bfb-c39f-49e8-998d-aba7ecfe36f1,Many Foes He Fought,Maints ennemis,Les Dragons,YES,,Many Foes He Fought,Maints ennemis,
a4e36b13-208a-4878-90e3-4151574dcbf3,Many Sorrows Befall,Maints chagrins,Les Dragons,YES,,Many Sorrows Befall,Maints chagrins,
59b00391-11b0-4d9c-93cf-218488e9319a,Many Turns and Doublings,Maints tours et détours,Les Dragons,YES,,Many Turns and Doublings,Maints tours et détours,
87afde61-82b4-4131-acb2-7d3375670d69,Map to Mithril,Carte au Mithril,Les Dragons,YES,,Map to Mithril,Carte au Mithril,
e87e8807-b385-420f-8225-7f3cfacd4047,Marsh-drake,Drake de marais,Les Dragons,YES,,Marsh-drake,Drake de marais,
4419d468-7267-4162-9776-e7235a225038,Marvels Told,Anciennes merveilles,Les Dragons,YES,,Marvels Told,Anciennes merveilles,
5189ebb5-cae9-4c70-9aca-78ccedf6f734,Master of Esgaroth,Maître d'Esgaroth,Les Dragons,YES,,Master of Esgaroth,Maître d'Esgaroth,
037669fd-a6ee-4eb4-9349-f4bebcf94ef7,"Master of Wood, Water, or Hill","Maître de la forêt, de l'eau et de la colline",Les Dragons,YES,,"Master of Wood, Water, or Hill","Maître de la forêt, de l'eau et de la colline",
ccac453b-d471-4158-8a50-1ec24e1a8562,Memories Stolen,Souvenirs dérobés,Les Dragons,YES,,Memories Stolen,Souvenirs dérobés,
3672689c-d672-4a40-9734-3b1281acf379,Men of Dale,Hommes du Val,Les Dragons,YES,,Men of Dale,Hommes du Val,
4f0c649d-ba9f-414f-b81d-f993810f152a,Men of Lake-town,Hommes de la Ville du Lac,Les Dragons,YES,,Men of Lake-town,Hommes de la Ville du Lac,
af7955b6-c840-4f18-b2e3-93acd2105771,More Sense than You,Plus de sens que vous,Les Dragons,YES,,More Sense than You,Plus de sens que vous,
c822ae3a-75e2-4fd0-ae3c-17ac4107b437,Morgul-rats,Rats de Morgul,Les Dragons,YES,,Morgul-rats,Rats de Morgul,
f99d4334-6ea6-404c-8a8a-5207a1a050f0,Necklace of Silver and Pearls,Collier de perles et d'argent,Les Dragons,YES,,Necklace of Silver and Pearls,Collier de perles et d'argent,
f6afa60a-ddf8-4dad-9351-6381f03cd683,No Escape from My Magic,Magie inéluctable,Les Dragons,YES,,No Escape from My Magic,Magie inéluctable,
90b14156-44d2-45a5-8a97-24f0cec7a970,Noose of the Sea,Collet de la mer,Les Dragons,YES,,Noose of the Sea,Collet de la mer,
9ab9e950-c405-499e-b151-da4af2ece806,Not at Home,Absent du gîte,Les Dragons,YES,,Not at Home,Absent du gîte,
939e891b-f294-431c-818c-ba01cc813250,Ovir Hollow,Creux d'Ovir,Les Dragons,YES,,Ovir Hollow,Creux d'Ovir,
94d53042-c6e6-4ac8-b7f7-01d2e30034c7,Parsimony of Seclusion,Frugalité dans l'isolement,Les Dragons,YES,,Parsimony of Seclusion,Frugalité dans l'isolement,
48766a23-d5b3-4d20-b6b8-879f28f1fde0,Passion of Wrath,Passion dans la fureur,Les Dragons,YES,,Passion of Wrath,Passion dans la fureur,
b3cf536e-179c-4c71-942c-d434ace3bc0e,Peril Returned,Retour du danger,Les Dragons,YES,,Peril Returned,Retour du danger,
f2e5ae2c-6a3a-4e04-ab1d-d43479dfa56e,Pledge of Conduct,Gage de conduite,Les Dragons,YES,,Pledge of Conduct,Gage de conduite,
c1dbc773-60c7-45ce-b48b-e70bfc41a6f2,Prowess of Age,Prouesse de l'âge,Les Dragons,YES,,Prowess of Age,Prouesse de l'âge,
278f0364-c73e-49e2-b96a-c70adaeb5d07,Prowess of Might,Prouesse dans la puissance,Les Dragons,YES,,Prowess of Might,Prouesse dans la puissance,
118744c9-e6f8-4c1d-a88d-565d9d7b6738,Rain-drake,Drake de pluie,Les Dragons,YES,,Rain-drake,Drake de pluie,
b0154522-0510-48b5-bbbb-ec78bc6b6efa,Returned Exiles,Exilés de retour,Les Dragons,YES,,Returned Exiles,Exilés de retour,
8b45da9b-ff89-473e-b5f9-6e65ad1dca05,Riddling Talk,Propos énigmatiques,Les Dragons,YES,,Riddling Talk,Propos énigmatiques,
e7d2bf74-cd34-47f8-b216-1295fec6a36b,Rumor of Wealth,Rumeur de richesse,Les Dragons,YES,,Rumor of Wealth,Rumeur de richesse,
e04b9b40-8b30-4779-a8b2-c5eff22f0335,Sand-drake,Drake de sable,Les Dragons,YES,,Sand-drake,Drake de sable,
fb4554a8-c6dd-47ad-970b-567fa6ff12d4,Sated Beast,Bête rassasiée,Les Dragons,YES,,Sated Beast,Bête rassasiée,
496930c2-1d62-43e0-9f51-37a112ecae08,Scabbard of Chalcedony,Fourreau de calcédoine,Les Dragons,YES,,Scabbard of Chalcedony,Fourreau de calcédoine,
8e94c2d1-b618-4885-acdc-947e3f437794,Scatha Ahunt,Scatha en chasse,Les Dragons,YES,,Scatha Ahunt,Scatha en chasse,
5117d3e8-2724-4fd2-8bcd-8264f229efb1,Scatha at Home,Scatha au gîte,Les Dragons,YES,,Scatha at Home,Scatha au gîte,
39e792c1-3880-42e5-af8e-3458ef5014f3,Scorba Ahunt,Scorba en chasse,Les Dragons,YES,,Scorba Ahunt,Scorba en chasse,
69fb8136-7234-4e7b-a2ad-76d975985baa,Scorba at Home,Scorba au gîte,Les Dragons,YES,,Scorba at Home,Scorba au gîte,
eb3a47a7-ad49-4e1d-a2e9-611b0f065692,Sea Serpent,Serpent de mer,Les Dragons,YES,,Sea Serpent,Serpent de mer,
ddbeab8d-20d2-4a37-89d9-528647c23e49,Secret News,Nouvelles secrètes,Les Dragons,YES,,Secret News,Nouvelles secrètes,
bad0943f-27e5-4006-b44b-36fddba72f88,Shadow of Mordor,Ombre du Mordor,Les Dragons,YES,,Shadow of Mordor,Ombre du Mordor,
0aaaf26e-95e6-4874-b571-f7a3b4add18c,Skin-changer,Changeur de peau,Les Dragons,YES,,Skin-changer,Changeur de peau,
506ab2f0-db4f-40af-832e-bd1da9599d95,Sleepless Malice,Malveillance sans repos,Les Dragons,YES,,Sleepless Malice,Malveillance sans repos,
b2a2274a-01da-45cb-a757-074498d1dba6,Smaug Ahunt,Smaug en chasse,Les Dragons,YES,,Smaug Ahunt,Smaug en chasse,
809bcb67-4801-47e3-ae76-88e65f853fab,Smaug at Home,Smaug au gîte,Les Dragons,YES,,Smaug at Home,Smaug au gîte,
a4f0206e-84e5-417d-95c8-22395b170af8,Song of the Lady,Chant de la dame,Les Dragons,YES,,Song of the Lady,Chant de la dame,
0afb3818-90b6-4c68-8886-e455e238751b,Staff Asunder,Bâton brisé,Les Dragons,YES,,Staff Asunder,Bâton brisé,
d548e162-376a-46b3-8227-eaa12f3353a5,Star of High Hope,Étoile de l'espoir,Les Dragons,YES,,Star of High Hope,Étoile de l'espoir,
83e3005c-8fb4-4135-81be-f6ab4caff4ce,Stormcrow,Corbeau de tempête,Les Dragons,YES,,Stormcrow,Corbeau de tempête,
a7a0fadc-6792-41fd-b403-67865f57bf1c,Subtlety of Guile,Subtilité dans la ruse,Les Dragons,YES,,Subtlety of Guile,Subtilité dans la ruse,
1c3a4dc1-fb0d-44be-8cdb-a29870d07eef,Tales of the Hunt,Histoires de chasse,Les Dragons,YES,,Tales of the Hunt,Histoires de chasse,
de3aa7b1-15ea-48a8-84e4-fb1aa32fa47d,The Riddle Game,Jeu des devinettes,Les Dragons,YES,,The Riddle Game,Jeu des devinettes,
27d901bc-228f-4276-a7a5-72c5e5667cb8,Three Golden Hairs,Trois cheveux d'or,Les Dragons,YES,,Three Golden Hairs,Trois cheveux d'or,
98371127-d113-4b58-bcb9-ce5f0c47eed4,Thrór’s Map,Carte de Thrór,Les Dragons,YES,,Thrór’s Map,Carte de Thrór,
58036de1-7923-4488-9819-cedb636ef9c6,Thunder’s Companion,Compagnon du tonnerre,Les Dragons,YES,,Thunder’s Companion,Compagnon du tonnerre,
0b8bc7b1-39f0-475e-805b-162a5314e0d7,Times Are Evil,Les temps sont hostiles,Les Dragons,YES,,Times Are Evil,Les temps sont hostiles,
38b6bc6e-e884-49f8-93ae-6da9d09ce2e2,Trickery,Supercherie,Les Dragons,YES,,Trickery,Supercherie,
8f917c95-2049-4bc1-be18-f42cec159643,True Cold-drake,Véritable Drake de froid,Les Dragons,YES,,True Cold-drake,Véritable Drake de froid,
04ec516a-fc36-485a-b236-047f30dd4baf,True Fire-drake,Véritable Drake de feu,Les Dragons,YES,,True Fire-drake,Véritable Drake de feu,
e23d370f-c4b5-4625-95f4-dc48a663be43,Twice-baked Cakes,Biscuits au miel,Les Dragons,YES,,Twice-baked Cakes,Biscuits au miel,
8905df40-f1c3-41b1-b2dc-7c8fefb591b9,Velocity of Haste,Vélocité dans la hâte,Les Dragons,YES,,Velocity of Haste,Vélocité dans la hâte,
c0aaaad9-4f7a-47e4-9771-0e4e7f9fb412,Washed and Refreshed,Lavés et rafraîchis,Les Dragons,YES,,Washed and Refreshed,Lavés et rafraîchis,
e7bbb862-1fd0-4069-a57e-be7d079793af,Waybread,Pain de route,Les Dragons,YES,,Waybread,Pain de route,
8ad8da18-2295-423d-ad95-423a4012a2bf,Were-worm,Serpent-garou,Les Dragons,YES,,Were-worm,Serpent-garou,
22e88250-8db6-44d3-87c3-22212fec1a68,When I Know Anything,Quand j'y ai matière,Les Dragons,YES,,When I Know Anything,Quand j'y ai matière,
02d49fe8-f09e-42fe-bc9e-0d1eae5796ca,Wielded Twice,Porté deux fois,Les Dragons,YES,,Wielded Twice,Porté deux fois,
7b6f907a-a93a-46d1-b585-e522e4eea6c9,Wild Fell Beast,Féroce ailé sauvage,Les Dragons,YES,,Wild Fell Beast,Féroce ailé sauvage,
5e2f8779-8856-463e-be15-197e3966b9fa,Winds of Wrath,Vents de la colère,Les Dragons,YES,,Winds of Wrath,Vents de la colère,
fa9115f1-3877-467e-a4b1-f923fe14edc3,Winged Cold-drake,Drake de froid ailé,Les Dragons,YES,,Winged Cold-drake,Drake de froid ailé,
95493627-8013-4ef1-b99b-21db7eb1b7bd,Winged Fire-drake,Drake de feu ailé,Les Dragons,YES,,Winged Fire-drake,Drake de feu ailé,
6c8e1cf0-c5b3-4b29-a125-9c67748d4d58,Wit,Astuce,Les Dragons,YES,,Wit,Astuce,
49d468de-c709-4a03-8072-bd3b25e166d3,Withered Lands,Terres désolées,Les Dragons,YES,,Withered Lands,Terres désolées,
7b050f6d-73fe-411d-b901-d9880095f0c5,Wizard Uncloaked,Démonstration de Sorcier,Les Dragons,YES,,Wizard Uncloaked,Démonstration de Sorcier,
d2403ac2-200a-4316-92ad-b8301d257a02,Wizard’s Staff,Bâton de sorcier,Les Dragons,YES,,Wizard’s Staff,Bâton de sorcier,
207b67a0-043a-47f5-8daf-32beaa94bd42,Wolf-riders,Monteurs de loups,Les Dragons,YES,,Wolf-riders,Monteurs de loups,
c49a6beb-710b-402c-b9cc-eaa73a2413dc,Wondrous Maps,Cartes merveilleuses,Les Dragons,YES,,Wondrous Maps,Cartes merveilleuses,
37c6a770-2fe0-4b68-a2a6-763f8130cf7b,Wormsbane,Fléau des serpents,Les Dragons,YES,,Wormsbane,Fléau des serpents,
c173d7cb-1d13-4d6c-9f90-3aad3bd23122,Worm’s Stench,Puanteur de serpent,Les Dragons,YES,,Worm’s Stench,Puanteur de serpent,
1e6530c0-d1e1-43a3-80ef-4750436bb1b5,A Chance Meeting,Une rencontre opportune,Les Sorciers,YES,,A Chance Meeting,Une rencontre opportune,
ad6c0a2e-3ff6-44b5-9944-9df0e045c7b1,A Friend or Three,Un ami ou trois,Les Sorciers,YES,,A Friend or Three,Un ami ou trois,
65da9102-b166-4488-b33e-150bd160a99b,Abductor,Ravisseur,Les Sorciers,YES,,Abductor,Ravisseur,
2b373e99-468d-4fb7-b8a9-268116440bee,Ambusher,Coupe-jarret,Les Sorciers,YES,,Ambusher,Coupe-jarret,
9ef121e9-5f16-4dda-b53b-b8248edfaff6,Andrast Coast,Côte d'Andrast,Les Sorciers,YES,,Andrast Coast,Côte d'Andrast,
e6802eeb-d012-4a0b-a0c7-a243aded3a86,Anduin River,L'Anduin,Les Sorciers,YES,,Anduin River,L'Anduin,
416e0e95-8bc0-40bd-a02b-3eb0ced5cdb5,Anduin Vales,Vallée de l'Anduin,Les Sorciers,YES,,Anduin Vales,Vallée de l'Anduin,
5376a295-f4bb-4e27-a615-e21a99985c69,"Andúril, the Flame of the West","Andúril, la Flamme de l'Ouest",Les Sorciers,YES,,"Andúril, the Flame of the West","Andúril, la Flamme de l'Ouest",
d0f11219-c7d6-4101-8b01-34ed497ad894,Army of the Dead,Armée des Morts,Les Sorciers,YES,,Army of the Dead,Armée des Morts,
d3b8ed97-9d43-4b5d-9064-caad0577ca9e,Arouse Denizens,Rameuter les résidents,Les Sorciers,YES,,Arouse Denizens,Rameuter les résidents,
92dd6cbd-a310-4e54-9ee6-1d81187e57f5,Arouse Minions,Rameuter les séides,Les Sorciers,YES,,Arouse Minions,Rameuter les séides,
dc616b8d-4a5c-420f-99f5-3a91bb2cbe11,Ash Mountains,Monts Cendrés,Les Sorciers,YES,,Ash Mountains,Monts Cendrés,
5fbe222f-b7e7-4690-b35e-298ae9006bab,Awaken Denizens,Éveiller les résidents,Les Sorciers,YES,,Awaken Denizens,Éveiller les résidents,
6e6a97da-3c40-45f4-8fa9-018945e1b42c,Awaken Minions,Éveiller les séides,Les Sorciers,YES,,Awaken Minions,Éveiller les séides,
d33ab408-f169-4b6a-9861-a943d5a35fb4,Awaken the Earth’s Fire,Éveiller le feu de la terre,Les Sorciers,YES,,Awaken the Earth’s Fire,Éveiller le feu de la terre,
